,id,img,label
1378,1931,./annot_3000_hate/EutHH8sVIAACreQ.jpg,0
1379,121,./annot_3000_hate/EWEBa67XsAAGZWN.jpg,1
1380,253,./annot_2000_no_politics/ERqx2CeXkAA5J_t.jpg,0
1381,2910,./annot_3000_hate/Eok_JMSW8AEnRfb.jpg,0
1382,1376,./annot_3000_hate/EQ1brI9XYAAvrkH.jpg,1
1383,480,./annot_3000_hate/EQBhK7xWkAEA1LU.jpg,0
1384,2125,./annot_3000_hate/EfC429pVoAEKEVZ.jpg,0
1385,770,./annot_2000_no_politics/Egn_QD-WsAE3skb.jpg,0
1386,2595,./annot_3000_hate/EWEUJuwWkAATxHg.jpg,0
1387,2434,./annot_3000_hate/EgOeeuvXoAEl6vP.jpg,0
1388,2079,./annot_3000_hate/EVRnc8vWsAUhoiA.jpg,0
1389,2741,./annot_3000_hate/EUnv4fWWsAEhlOc.jpg,0
1390,923,./annot_2000_no_politics/EU8NIWOXkAsn7Ey.jpg,1
1391,1283,./annot_3000_hate/Ez53RgHVUAAIMIc.jpg,0
1392,155,./annot_2000_no_politics/EfAGhDPUMAE6jQW.jpg,1
1393,1838,./annot_2000_no_politics/ERZSwjqW4AAljy4.jpg,0
1394,1290,./annot_3000_hate/ERy0TMcW4AITOD6.jpg,1
1395,2855,./annot_3000_hate/ERF2DUXW4AAHNGu.jpg,0
1396,769,./annot_2000_no_politics/Epj_gWsVEAErl60.jpg,0
1397,97,./annot_3000_hate/EqgrW0tXMAgExSy.jpg,0
1398,1395,./annot_3000_hate/EWdPhonXsAAbOtE.jpg,0
1399,2085,./annot_3000_hate/EfcLa9iVAAAkbNT.jpg,0
1400,499,./annot_3000_hate/EzwdlZvXsAUIf_o.png,0
1401,1952,./annot_3000_hate/EWamM-qX0AAMoQp.jpg,1
1402,1154,./annot_3000_hate/EexDqSIWAAs8sHS.png,0
1403,1166,./annot_3000_hate/EqEfQNiUUAI99Hc.jpg,0
1404,383,./annot_2000_no_politics/Ep8bKVHUcAAFN9d.jpg,1
1405,536,./annot_2000_no_politics/Ezj8UAQVcAMatar.jpg,0
1406,34,./annot_3000_hate/EQgs17WWsAAG4EC.jpg,0
1407,2316,./annot_3000_hate/EzQEJYFVcAE3JDx.jpg,0
1408,753,./annot_3000_hate/EWnpUcFWkAAjzvn.png,1
1409,1387,./annot_2000_no_politics/E0AJvBEWUAUqD6-.jpg,0
1410,1766,./annot_2000_no_politics/EfRClHXXsAU0srf.jpg,0
1411,2769,./annot_3000_hate/Egq_FJvUYAEy4hs.jpg,0
1412,1415,./annot_2000_no_politics/EtvUCzUXcAUmstN.jpg,0
1413,761,./annot_3000_hate/Eugb2vTXEAAhonA.jpg,0
1414,1587,./annot_2000_no_politics/EecNaIqXkAUlAWT.jpg,0
1415,905,./annot_3000_hate/EP-sr-IVUAAOK_v.jpg,0
1416,2602,./annot_3000_hate/EedpB4TXsAY-K07.jpg,0
1417,1492,./annot_2000_no_politics/EVDU5LSX0AIHnFR.jpg,0
1418,1042,./annot_2000_no_politics/EfgTMSLWsAA7iL3.jpg,0
1419,1480,./annot_3000_hate/EWB3VilU0AA9w54.jpg,1
1420,2755,./annot_3000_hate/Ee8mtu4U0AAgbyT.jpg,0
1421,2050,./annot_3000_hate/EVC3bZ_XQAEDBWr.png,0
1422,2794,./annot_3000_hate/EWdwd28VAAE7ZY_.png,0
1423,111,./annot_3000_hate/EV1nPPjWsAAT5AQ.jpg,0
1424,2082,./annot_3000_hate/EfNumUhX0AEi-rb.png,0
1425,1132,./annot_2000_no_politics/EWb_nVZWAAMGxst.png,1
1426,2668,./annot_3000_hate/EWnHlUcXQAAeE92.jpg,0
1427,736,./annot_3000_hate/EWkePoRXkAAYmLQ.jpg,1
1428,1990,./annot_3000_hate/EVop4UbU8AAar3h.jpg,0
1429,886,./annot_2000_no_politics/EVXX4kGX0AAeG-u.jpg,0
1430,318,./annot_2000_no_politics/Efrn78GXoAATeGU.jpg,0
1431,521,./annot_3000_hate/EylJkFrVgAAprJY.jpg,1
1432,1573,./annot_2000_no_politics/ERezdTbVAAAza8o.jpg,1
1433,112,./annot_2000_no_politics/ERg-iH3UEAAkvyi.jpg,0
1434,1837,./annot_2000_no_politics/EfpQySdU4AAAVzu.jpg,0
1435,679,./annot_2000_no_politics/ERoDQlsUEAAwZeZ.jpg,1
1436,222,./annot_3000_hate/EoHsbfqUUAInFyQ.jpg,0
1437,2927,./annot_3000_hate/EUyVuVXUYAE_dcr.jpg,0
1438,1396,./annot_3000_hate/EpT-ckRXEAgIRMr.jpg,0
1439,1885,./annot_3000_hate/EQi6JOEXsAEQjzx.jpg,1
1440,1608,./annot_2000_no_politics/EzqMhWKWUAAhL9R.jpg,0
1441,414,./annot_2000_no_politics/EWY30QFXgAA5L4_.jpg,0
1442,1927,./annot_2000_no_politics/EUhWmuCWsAIQJtu.jpg,0
1443,335,./annot_3000_hate/Eevv5KrXYAguidt.jpg,0
1444,704,./annot_2000_no_politics/EUlYrgdVAAAcUrA.jpg,0
1445,731,./annot_3000_hate/EgTnfr_XsAEOtcB.jpg,0
1446,1214,./annot_2000_no_politics/EUmJLoMXgAEjWpK.jpg,0
1447,1217,./annot_3000_hate/EotuZFOU0AArrQ9.jpg,0
1448,440,./annot_3000_hate/EWXvZvgWoAA8r9k.jpg,1
1449,320,./annot_2000_no_politics/EyI4PKuWgAEX96V.jpg,0
1450,703,./annot_3000_hate/Eqfc-1ZVkAEmMco.jpg,1
1451,1757,./annot_2000_no_politics/Et96ESdXcAQpPLD.jpg,0
1452,849,./annot_3000_hate/ERqSL4mUUAEO3PZ.jpg,0
1453,1385,./annot_3000_hate/Etcg2D9WYAESDcn.jpg,0
1454,2890,./annot_3000_hate/EysewArUYAQIIhI.jpg,0
1455,1150,./annot_2000_no_politics/EulKzrNXIAE-yo4.jpg,0
1456,1586,./annot_2000_no_politics/Eza2V-uXoAI40js.png,0
1457,1749,./annot_3000_hate/EVxB39QUMAUtZBW.jpg,0
1458,1788,./annot_3000_hate/EgENGaWUEAA-3wr.jpg,1
1459,382,./annot_3000_hate/Ezrv0ndX0AMwFuL.jpg,0
1460,1203,./annot_2000_no_politics/ERDnazkVUAAsBD4.png,0
1461,2467,./annot_3000_hate/EeWbwK3WsAEiP93.jpg,0
1462,123,./annot_3000_hate/EfozPWlU4AI1yGj.jpg,0
1463,115,./annot_3000_hate/Ee3FEsDUEAIM5s3.jpg,0
1464,449,./annot_3000_hate/EQAqW4SWsAAnS-N.jpg,0
1465,2095,./annot_3000_hate/EWKVQ6lU0AIesBV.jpg,0
1466,224,./annot_2000_no_politics/EWYok3UWoAUUXZu.jpg,0
1467,369,./annot_3000_hate/Ee6qw3aXoAEswCN.jpg,1
1468,1831,./annot_3000_hate/EzHHvcCXAAIDFOZ.png,0
1469,1875,./annot_3000_hate/EWYSBllXgAMsWAV.jpg,1
1470,1578,./annot_2000_no_politics/EyJ6Z-WW8AE8RWO.png,0
1471,2174,./annot_3000_hate/EflnaLMWkAEX30g.jpg,0
1472,2601,./annot_3000_hate/EV02kwfWoAEfYkq.jpg,0
1473,2384,./annot_3000_hate/EUy0v8WXYAMN1o6.jpg,0
1474,728,./annot_2000_no_politics/EUiXWFoWkAANFd9.jpg,0
1475,2189,./annot_3000_hate/Eu_sApiVcAIv73X.jpg,0
1476,186,./annot_3000_hate/Effu0DkUYAIPvsp.jpg,1
1477,1829,./annot_2000_no_politics/EVQUIdxU4AIWDmW.jpg,1
1478,778,./annot_2000_no_politics/EyweZ4gXMAE8fTS.jpg,0
1479,1739,./annot_3000_hate/EVumo00XkAADyoB.png,0
1480,1789,./annot_2000_no_politics/EeWk8ZTXYA4ysmk.jpg,1
1481,591,./annot_3000_hate/EfUb9BlXoAEY1w0.jpg,0
1482,241,./annot_2000_no_politics/Et_9JgrXUAMn5cW.jpg,0
1483,1294,./annot_3000_hate/EyptDKEXEAIYDSN.jpg,1
1484,1130,./annot_2000_no_politics/EewbCNNXoA8viME.jpg,1
1485,677,./annot_2000_no_politics/Ez29UkVUUAQu3mB.jpg,0
1486,1641,./annot_3000_hate/EzK9oqPVoAYlE5q.jpg,0
1487,1599,./annot_2000_no_politics/EyeAm4jXEAE6WMW.jpg,0
1488,2253,./annot_3000_hate/EWXsB3lWkAAC5Te.jpg,1
1489,1077,./annot_3000_hate/Ey_Nwd9VUAAiuPi.jpg,1
1490,1904,./annot_3000_hate/EpkP6EWVoAAY5OA.jpg,0
1491,539,./annot_2000_no_politics/EyjR-emXMAc83Qx.jpg,0
1492,2692,./annot_3000_hate/EelDZInXgAMIVSA.jpg,1
1493,2815,./annot_3000_hate/EVQWgf-UcAA1Z3K.jpg,1
1494,817,./annot_2000_no_politics/EVLH3cKU4AARy7_.jpg,0
1495,2787,./annot_3000_hate/EfA0r93WsAMaBEE.jpg,0
1496,564,./annot_2000_no_politics/EqHJ2_zU8AA3aIj.jpg,0
1497,2817,./annot_3000_hate/Efy5D98UMAIYnTP.jpg,1
1498,1484,./annot_3000_hate/Ex-yF4tXIAU6ed6.jpg,1
1499,259,./annot_2000_no_politics/EUxmpjSXQAIjb7i.jpg,0
1500,2250,./annot_3000_hate/EUsnBWQWAAMesoO.jpg,0
1501,2370,./annot_3000_hate/EVamrZVUUAUgtRN.jpg,1
1502,62,./annot_3000_hate/ERxQeZnW4AEIJ42.jpg,0
1503,1058,./annot_3000_hate/Ezq4De_XoAMHDfI.jpg,1
1504,1715,./annot_2000_no_politics/EP-0J-LXUAEMiXg.jpg,1
1505,2066,./annot_3000_hate/EVXWdTdXYAIGDpT.jpg,0
1506,653,./annot_3000_hate/EPyVvxxVAAAMqJf.jpg,0
1507,1878,./annot_3000_hate/EWcyYw6WoAAZpSR.jpg,0
1508,631,./annot_2000_no_politics/Eo4HwvZXIAAvg3t.jpg,0
1509,1285,./annot_2000_no_politics/Eo1HzXcXYAA9rMH.jpg,0
1510,1514,./annot_2000_no_politics/EvPEctlWgAQuVWs.jpg,0
1511,910,./annot_3000_hate/EqdSZ_IXEAY9m2o.jpg,1
1512,2245,./annot_3000_hate/EWOJ9N7WkAA10hs.jpg,1
1513,1313,./annot_3000_hate/EvAgJwQXIAEJp0y.jpg,0
1514,1474,./annot_2000_no_politics/EtNmsGvWYAEydt6.jpg,0
1515,6,./annot_2000_no_politics/EoWJS5FW8AI_k2a.jpg,1
1516,2191,./annot_3000_hate/EoP2MQBXcAAILe6.jpg,0
1517,1292,./annot_2000_no_politics/EP22bsyUEAAcj-S.jpg,0
1518,720,./annot_3000_hate/EWYvTzDWAAI5V96.jpg,0
1519,2516,./annot_3000_hate/EQ2H9XrU4AAVo-k.jpg,0
1520,487,./annot_2000_no_politics/EevGQbWWsAE_Qi-.jpg,0
1521,1936,./annot_2000_no_politics/Eu9VRCqXYAIttPW.jpg,0
1522,85,./annot_3000_hate/EeXeythXoAAWEFh.jpg,0
1523,385,./annot_3000_hate/Eov7-K1WEAA_KaA.jpg,0
1524,2053,./annot_3000_hate/ERxzMR3U8AIpfuP.jpg,0
1525,377,./annot_3000_hate/EWghIEqU8AAAqTJ.jpg,0
1526,1570,./annot_3000_hate/EpsvWbPW4AEixDd.jpg,0
1527,1599,./annot_3000_hate/EgUHTz5XgAQrOEA.jpg,0
1528,957,./annot_2000_no_politics/EQjdqJmXkAIc7xb.jpg,1
1529,995,./annot_2000_no_politics/Ee7F1LEUwAAKYZs.jpg,0
1530,958,./annot_3000_hate/EVqJNSnXkAAN7Wp.jpg,0
1531,2151,./annot_3000_hate/EPuF_WDU8AAASZ5.jpg,0
1532,179,./annot_2000_no_politics/EfuBFdTUEAAUYYM.jpg,1
1533,1200,./annot_3000_hate/EoNZTD1VcAEzDPZ.jpg,1
1534,2071,./annot_3000_hate/EV0xCsfU8AYgeFB.jpg,0
1535,1528,./annot_2000_no_politics/EWPFlEiWoAI5F3X.jpg,0
1536,1236,./annot_2000_no_politics/Eqfoyk1W8AMMlSl.jpg,0
1537,1992,./annot_3000_hate/EWoMm7_XkAALvhH.jpg,0
1538,1099,./annot_3000_hate/EtLdtwyXEAU0i62.jpg,0
1539,1912,./annot_3000_hate/EWSk7tOXsAER36_.jpg,1
1540,920,./annot_3000_hate/Et_lGL3UUAA3k-E.jpg,0
1541,1704,./annot_3000_hate/EqHunDqWMAElGqL.jpg,1
1542,739,./annot_3000_hate/EygfSvgXAAAT_mZ.jpg,0
1543,1069,./annot_2000_no_politics/EUucgOfWoAQ3Vda.jpg,0
1544,2392,./annot_3000_hate/EV5HWhwWAAEYCCO.jpg,0
1545,855,./annot_3000_hate/EPzp1rYU8AEXY8t.jpg,0
1546,1622,./annot_3000_hate/EfNpshSUYAAknMx.jpg,0
1547,795,./annot_3000_hate/EgH7JS_XoAANwAa.jpg,0
1548,1819,./annot_3000_hate/Eqb1fd8VgAI0pcQ.jpg,1
1549,1416,./annot_2000_no_politics/Ef_2QujUMAA5CuV.png,1
1550,1674,./annot_2000_no_politics/EeWFQTHWoAEEdTH.jpg,0
1551,619,./annot_2000_no_politics/EgWegtfU4AUKAkP.jpg,0
1552,1726,./annot_3000_hate/EeiTABgVoAAzvYi.jpg,0
1553,1972,./annot_2000_no_politics/Ey21NRFU4AUA6vT.jpg,0
1554,370,./annot_2000_no_politics/EfGa4jSUEAA3Lge.jpg,1
1555,1457,./annot_2000_no_politics/EQf8QpQU4AAgXsz.jpg,0
1556,595,./annot_3000_hate/EV35PqHWkAEizBz.jpg,0
1557,1926,./annot_2000_no_politics/EoywAaMXUAI-yhJ.jpg,1
1558,110,./annot_2000_no_politics/EzNanmEVgAQitS_.jpg,0
1559,2188,./annot_3000_hate/ERNvSyWXkAAjDwY.jpg,0
1560,19,./annot_2000_no_politics/EoVfmyRXIAAbvwH.jpg,0
1561,296,./annot_3000_hate/Eo9D3_uW4AA3AZ6.jpg,0
1562,551,./annot_3000_hate/EpAi2rwXYAAfBFl.jpg,0
1563,568,./annot_2000_no_politics/EelvHK9UcAAXgMF.jpg,0
1564,1005,./annot_2000_no_politics/EebG3YaWkAMTY3L.jpg,1
1565,1598,./annot_2000_no_politics/EVSPmyRUEAcMAg6.png,1
1566,151,./annot_2000_no_politics/EWQCsBvU4AAwuK5.jpg,1
1567,726,./annot_3000_hate/EehaOWoXkAAZufF.jpg,0
1568,1815,./annot_3000_hate/EpZ1J2CUUAA8_zC.jpg,0
1569,2823,./annot_3000_hate/EWgMV07WsAEcYrw.jpg,0
1570,436,./annot_2000_no_politics/Eo0iofmVoAENPtC.jpg,0
1571,2492,./annot_3000_hate/Ef5OTq2XsAAlxMB.jpg,1
1572,2506,./annot_3000_hate/EWEfaf_XYAQUHsL.jpg,0
1573,722,./annot_3000_hate/EoWCDdyXEAAnkj6.jpg,0
1574,1723,./annot_3000_hate/EfVWi3SUcAE6TiO.jpg,1
1575,2929,./annot_3000_hate/EQTacnAWAAI90GO.jpg,0
1576,13,./annot_3000_hate/EfUDZXUUMAgWMow.jpg,1
1577,642,./annot_3000_hate/EVb5M4kXsAICfaJ.jpg,0
1578,1273,./annot_2000_no_politics/EteJ8dKXIAw_L73.jpg,0
1579,2232,./annot_3000_hate/EWPDNZ9X0AEK8Ny.jpg,1
1580,830,./annot_2000_no_politics/EeZwOc5XkAI2mHW.jpg,0
1581,1833,./annot_3000_hate/EetNSnOWoAEtFHd.jpg,0
1582,892,./annot_2000_no_politics/EtZ5flNWYAg7aVI.jpg,0
1583,844,./annot_2000_no_politics/EpZc-2YWwAMELKG.jpg,0
1584,709,./annot_2000_no_politics/EpVBC7XU8AE90xv.jpg,0
1585,464,./annot_3000_hate/EVCqcS3WAAED-9y.jpg,0
1586,1326,./annot_3000_hate/EgPW4XgXkAAiSDh.jpg,1
1587,1523,./annot_2000_no_politics/EVXS-__WkAEPioE.jpg,0
1588,2932,./annot_3000_hate/EexOcAJU8AAADMA.jpg,0
1589,1167,./annot_2000_no_politics/Ez7dFaNXIAMebMx.jpg,0
1590,286,./annot_3000_hate/EUmJLoMXgAEjWpK.jpg,0
1591,2044,./annot_3000_hate/EQiLhTkWAAAjYOn.jpg,0
1592,2798,./annot_3000_hate/EfU3pAqUcAEK4Nd.jpg,0
1593,1953,./annot_2000_no_politics/EQ-MTWYX0AAbC_g.jpg,0
1594,767,./annot_3000_hate/EQayN7sWsAAOjLI.jpg,0
1595,74,./annot_3000_hate/EUlqPNoUcAAfEPk.jpg,0
1596,2090,./annot_3000_hate/EWAikEQUcAApNQq.jpg,0
1597,1619,./annot_3000_hate/EgGnIRUUYAo7FF1.jpg,0
1598,2934,./annot_3000_hate/ERFW96QWkAApclS.png,1
1599,158,./annot_2000_no_politics/EfdTbLfU8AAR7NM.jpg,0
1600,964,./annot_2000_no_politics/EWYizoFUMAIi__8.jpg,1
1601,104,./annot_2000_no_politics/EU6Red0UwAINz7Q.png,0
1602,774,./annot_3000_hate/EobmoBIXEAADJqh.jpg,0
1603,1235,./annot_3000_hate/EgXLyJ6XgAICEiw.jpg,0
1604,446,./annot_2000_no_politics/EQ_UzDMUwAo3gb5.jpg,0
1605,1427,./annot_2000_no_politics/EVcos4wUMAE_Ng7.jpg,0
1606,2724,./annot_3000_hate/EWQ_apBVAAAX3QD.jpg,0
1607,23,./annot_2000_no_politics/Ee_VvCJVoAE7of2.jpg,0
1608,2736,./annot_3000_hate/EpjlsoCVoAEfJlC.jpg,1
1609,594,./annot_2000_no_politics/EfkaqiNXYAEfrj0.jpg,0
1610,675,./annot_3000_hate/EPxPJDuW4AATDhm.jpg,0
1611,1234,./annot_2000_no_politics/EgHXNynU8AcT2HO.jpg,0
1612,1444,./annot_2000_no_politics/EyrPyGaUYAEUQ_q.jpg,0
1613,527,./annot_3000_hate/EqFwPQwWMAETzNp.jpg,1
1614,1575,./annot_2000_no_politics/ERq3R8UWsAAyo2x.jpg,0
1615,797,./annot_3000_hate/EWU0gdDXQAIjVyc.jpg,0
1616,2771,./annot_3000_hate/EVulekPX0AA_-AQ.jpg,1
1617,2846,./annot_3000_hate/Euo7Dx4XEAEu2qr.jpg,0
1618,1463,./annot_2000_no_politics/Ez7lyinUUAENMLT.jpg,1
1619,1159,./annot_2000_no_politics/EP9Krn9X4AE5vIU.jpg,0
1620,594,./annot_3000_hate/EWabVmpX0AECFvk.jpg,0
1621,2500,./annot_3000_hate/EewG_pMXoAASnoa.jpg,0
1622,1156,./annot_3000_hate/Ezq4g0NVgAQrAQ6.jpg,1
1623,1253,./annot_2000_no_politics/EQbh2bGXkAAH_qZ.jpg,0
1624,1434,./annot_3000_hate/EtZRlzAXMAEQ1L9.jpg,1
1625,285,./annot_3000_hate/EgpYve1XYAAJc9o.jpg,0
1626,627,./annot_2000_no_politics/ERHhxaRVAAES0Ta.jpg,0
1627,182,./annot_3000_hate/EfQR9raXgAAMEoe.jpg,0
1628,440,./annot_2000_no_politics/EpcLu16XIAEImBV.jpg,0
1629,52,./annot_3000_hate/EeT3AmgUMAAvxeL.jpg,0
1630,1665,./annot_3000_hate/Eo5yY1pUYAEf23H.jpg,0
1631,2955,./annot_3000_hate/EqIlxtqW4AEKAlD.jpg,0
1632,538,./annot_3000_hate/EWor0_rUwAEjNSM.jpg,0
1633,1970,./annot_3000_hate/EzzhT6OX0AAypDv.jpg,0
1634,2058,./annot_3000_hate/Eos0Wq5XUAEhn4z.jpg,0
1635,1266,./annot_2000_no_politics/EPwv-j7WoAEGZbb.jpg,0
1636,752,./annot_2000_no_politics/EoKD7xzW8AA0QwB.jpg,0
1637,1746,./annot_3000_hate/EeZEz83XYAAz1tj.jpg,0
1638,356,./annot_2000_no_politics/Eeff23vVAAAXbDD.png,1
1639,309,./annot_2000_no_politics/EoSkSybUUAEZO73.jpg,0
1640,933,./annot_2000_no_politics/Eu_gVW3UcAQuY7C.jpg,0
1641,1402,./annot_2000_no_politics/EospUKkUYAA0r1k.jpg,0
1642,411,./annot_3000_hate/Et6E8fKXMAkN-QF.jpg,1
1643,2177,./annot_3000_hate/EQlZKKFUUAETdOE.jpg,0
1644,59,./annot_2000_no_politics/EV7K8TjXQAEaSZw.png,1
1645,2542,./annot_3000_hate/Ez0e5vsWQAIJ-SR.jpg,1
1646,458,./annot_3000_hate/EWamM-qX0AAMoQp.jpg,0
1647,229,./annot_2000_no_politics/EehJX6KXoAAmVz-.jpg,0
1648,982,./annot_2000_no_politics/Ezl9dW7XsAEfbOA.jpg,0
1649,1695,./annot_2000_no_politics/Ex5mRi6W8AAMAdP.jpg,1
1650,835,./annot_3000_hate/EV0yH1HU0AApy1J.jpg,1
1651,395,./annot_2000_no_politics/EWSIH4GU4AAZmaX.jpg,0
1652,154,./annot_3000_hate/Ez4bczMWYAEDs8a.jpg,0
1653,368,./annot_3000_hate/EeoztY8WkAAA_du.jpg,0
1654,431,./annot_3000_hate/EzxpadCVEAAAiFC.jpg,0
1655,811,./annot_2000_no_politics/EeXtJf1X0AANmvP.jpg,0
1656,2561,./annot_3000_hate/EgYN2dWXkAAD-yd.jpg,0
1657,1683,./annot_2000_no_politics/EuVjn_vWgAE-GWL.png,0
1658,1801,./annot_2000_no_politics/EfgQR2ZWAAURCgh.jpg,0
1659,1349,./annot_2000_no_politics/EV2_V8lUEAAFFxG.jpg,0
1660,801,./annot_2000_no_politics/Ezz1RQgX0AEcylX.jpg,0
1661,362,./annot_2000_no_politics/Eyy_l-WXAAkC56N.jpg,0
1662,1028,./annot_3000_hate/EP7ptS-U4AcqI98.jpg,1
1663,384,./annot_3000_hate/Et9YmX8XYAU8Ecd.jpg,0
1664,107,./annot_2000_no_politics/EgFOZFXUMAAyyUm.jpg,0
1665,522,./annot_3000_hate/EfbLvEwWAAIY-Uj.jpg,1
1666,1888,./annot_3000_hate/Eo4JojPXUAAN3dP.jpg,1
1667,1921,./annot_2000_no_politics/EuHhilBWQAUjcsG.jpg,0
1668,1014,./annot_2000_no_politics/Een4qzXWsAEGfB7.jpg,1
1669,2991,./annot_3000_hate/Eu2VqlHXMAAEbGV.jpg,0
1670,1445,./annot_3000_hate/Eok3jqVXcAEiSYj.jpg,1
1671,1472,./annot_3000_hate/EefvgWSUMAE_I9X.jpg,0
1672,979,./annot_3000_hate/EQyd4QJUEAAVa4h.jpg,0
1673,1847,./annot_2000_no_politics/Ee5dhGZUMAIOadC.jpg,0
1674,53,./annot_3000_hate/Eo9ON9XWEAMffYM.jpg,1
1675,172,./annot_3000_hate/EWDkmkTU8AEYu_y.jpg,1
1676,2674,./annot_3000_hate/EU83Ex9UEAAPdRz.jpg,0
1677,2972,./annot_3000_hate/EppBcohXEAYln-z.jpg,0
1678,1957,./annot_3000_hate/EVVO290WsAEk8ia.jpg,0
1679,816,./annot_3000_hate/EfJOn78UcAERJ0H.jpg,1
1680,2810,./annot_3000_hate/EevrauWWkAM8fwf.png,0
1681,2266,./annot_3000_hate/EWK6qp7XYAQOaV7.jpg,0
1682,2140,./annot_3000_hate/EVWLfwGU8AAho2-.jpg,1
1683,1855,./annot_3000_hate/EVzpR5iWsAAF_k7.jpg,0
1684,874,./annot_3000_hate/EVTZpm-UEAEsiYq.jpg,0
1685,2894,./annot_3000_hate/Ez4fAOKXMAAu45A.jpg,0
1686,2268,./annot_3000_hate/EeWQL2UWoAIQFLx.jpg,0
1687,1947,./annot_3000_hate/Ept09qJWwAInX-s.jpg,1
1688,1424,./annot_2000_no_politics/EtrcvLcXAAQUom0.jpg,1
1689,551,./annot_2000_no_politics/EUokO7oUwAIpU1H.jpg,1
1690,425,./annot_3000_hate/EzGnQy4UYAUNZjz.jpg,1
1691,2629,./annot_3000_hate/EWfB6o6VcAErZAx.jpg,1
1692,75,./annot_2000_no_politics/EpQBxlxVEAAOoGQ.jpg,1
1693,1721,./annot_3000_hate/EeeHcqCUMAIqVHC.jpg,1
1694,67,./annot_2000_no_politics/EVf3WLKU0AAi6Np.jpg,0
1695,2088,./annot_3000_hate/EfgQ1CMXsAAHo5q.jpg,0
1696,1797,./annot_3000_hate/EWmYpIRU8AA2bqy.jpg,1
1697,2276,./annot_3000_hate/EReTqAFVAAAEEeX.jpg,0
1698,300,./annot_2000_no_politics/EemGC6aXkAAo4qF.jpg,0
1699,1330,./annot_3000_hate/EgF2O1iXoAALByy.jpg,0
1700,595,./annot_2000_no_politics/EyuL0P9U8AA1hdp.jpg,0
1701,2562,./annot_3000_hate/EVRJ_ZeU0AEwJat.jpg,0
1702,2347,./annot_3000_hate/EfK5TI7XkAUl-Mo.jpg,0
1703,1307,./annot_3000_hate/EU9W-VfWoAAeQc9.jpg,1
1704,858,./annot_2000_no_politics/EuyhXmOXcAY2pjW.jpg,0
1705,1919,./annot_3000_hate/EgrlROSUwAA7UjF.jpg,0
1706,1569,./annot_3000_hate/EgZ2kmmX0AIBcXY.jpg,1
1707,420,./annot_3000_hate/EojsQbWW4AAuLWw.jpg,0
1708,1346,./annot_2000_no_politics/EVRnc8vWsAUhoiA.jpg,0
1709,783,./annot_2000_no_politics/EVQUI4rUcAEvYxq.jpg,0
1710,1399,./annot_3000_hate/EWASNNJUwAE2KXU.jpg,0
1711,499,./annot_2000_no_politics/Ee84j3bU8AIxmX3.jpg,1
1712,2257,./annot_3000_hate/EeeLDLiU4AANQx2.jpg,0
1713,477,./annot_2000_no_politics/EpJYjfHXYAA8wKC.jpg,0
1714,1708,./annot_2000_no_politics/EfMWSSmUMAAR3hz.jpg,0
1715,1844,./annot_2000_no_politics/Eycn0-sWgAI77_m.jpg,0
1716,347,./annot_3000_hate/EWv5ch9WsAAx-T2.jpg,0
1717,1814,./annot_3000_hate/EorwVSJVQAAUyHg.jpg,0
1718,2779,./annot_3000_hate/EUxWEwtUwAAff6z.jpg,0
1719,765,./annot_2000_no_politics/Eel76miVAAAfS0S.jpg,0
1720,911,./annot_2000_no_politics/EtU2vOoXcAIN9UN.png,0
1721,1311,./annot_3000_hate/Ef_eVvVUYAE7jD4.jpg,1
1722,779,./annot_2000_no_politics/EeXJHbRUEAA3Ngt.jpg,0
1723,760,./annot_3000_hate/EWaj1SRWkAAs5_P.jpg,1
1724,1780,./annot_2000_no_politics/EgmMfcAXcAEBVoL.jpg,0
1725,367,./annot_2000_no_politics/EVDlnx-UMAA0fAW.png,0
1726,400,./annot_3000_hate/EtwLkl8UUAAMLlx.jpg,0
1727,59,./annot_3000_hate/EpZPP6JXMAInDs4.jpg,0
1728,68,./annot_2000_no_politics/Eul6pgqXcAkg4-N.jpg,1
1729,240,./annot_3000_hate/EP72A6FXsAAQOXG.jpg,0
1730,583,./annot_2000_no_politics/EtiiQAiXMAAjIE3.jpg,0
1731,1281,./annot_2000_no_politics/EeXeiLAXgAAcpy_.jpg,0
1732,1849,./annot_3000_hate/EppnfBeUwAALP3n.jpg,0
1733,1353,./annot_2000_no_politics/EfuVpMhXkAAuOVd.jpg,0
1734,48,./annot_3000_hate/ERQcp0lWkAA7yZX.jpg,0
1735,2065,./annot_3000_hate/EVuuoVOUYAASQRO.jpg,0
1736,602,./annot_3000_hate/Eo5gv49XIAM9CFy.jpg,0
1737,1863,./annot_3000_hate/EoPXEbTW8AIvf3v.jpg,0
1738,282,./annot_2000_no_politics/EV0h6IlVAAIftmC.jpg,0
1739,2438,./annot_3000_hate/EUoLQkFXYAAex15.jpg,1
1740,2853,./annot_3000_hate/EgSLMN9UMAAndqD.jpg,1
1741,1784,./annot_3000_hate/EVmrh26XYAcXkUy.jpg,1
1742,809,./annot_2000_no_politics/EugarjXUYAAKdsB.jpg,0
1743,2418,./annot_3000_hate/Ey-jrPuWUAcSHHg.jpg,0
1744,723,./annot_2000_no_politics/EoyyrF8XUAMmjX9.jpg,0
1745,1662,./annot_2000_no_politics/EfhZreuUYAIAkBo.jpg,0
1746,256,./annot_2000_no_politics/Ez8Im5bX0AEj5ty.jpg,1
